"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Cezary Trybański","382","C",23,"MEM",15,0,86,5,20,0.25,0,0,NA,5,20,0.25,0.25,4,10,0.4,6,8,14,1,0,6,8,13,14,-1.4,0.287,0.5,8,10.3,9.2,1.6,0,4.8,24.7,17,-0.4,0,-0.3,-0.186,-9.4,-2.6,-12,-0.2,6.3,1,0.45,0.3,0.15,0.1,0,0.444,0.167,0,0,0.6,NA,0.15,2,NA,NA
"Charles Oakley","281","C",39,"WAS",42,1,514,23,55,0.418,0,0,NA,23,55,0.418,0.418,28,34,0.824,37,70,107,40,13,6,21,90,74,8.3,0.529,0.618,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,0.5,0.5,0.9,0.088,-3.6,0.9,-2.7,-0.1,13.6,1,0.218,0.036,0.109,0.636,0,0.5,0,0.667,0.371,0.826,NA,0,0,NA,NA
"Charles Smith","351","SG",27,"POR",3,0,13,1,4,0.25,0,1,0,1,3,0.333,0.25,3,4,0.75,0,0,0,1,1,0,1,3,5,5.9,0.434,1,0,0,0,11.4,4.1,0,14.8,24,0,0,0,0.007,-8,1.4,-6.5,0,14.7,0.75,0.25,0,0.25,0.25,0.25,1,NA,0,0,1,NA,0,0,0,NA
"Charlie Ward","396","PG",32,"NYK",66,6,1465,165,414,0.399,101,267,0.378,64,147,0.435,0.521,41,53,0.774,25,152,177,306,78,11,95,146,472,15.9,0.54,0.128,2,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.121,1.5,0.9,2.4,1.6,20,0.355,0.133,0.051,0.046,0.126,0.645,0.582,0.429,0.211,0.365,0.344,0.713,0,0,0.112,0.433
"Cherokee Parks","297","PF",30,"LAC",30,18,648,82,163,0.503,1,2,0.5,81,161,0.503,0.506,23,38,0.605,46,86,132,21,16,20,18,52,188,13.3,0.523,0.233,8.1,14.9,11.5,5.5,1.3,2.2,9.1,13.8,0.8,0.4,1.2,0.09,-0.4,-0.8,-1.2,0.1,10.1,0.988,0.362,0.098,0.141,0.387,0.012,0.627,0.813,0.304,0.381,0.778,1,0.135,20,1,0.5
"Chris Andersen","8","C",24,"DEN",59,3,907,114,285,0.4,0,1,0,114,284,0.401,0.4,77,140,0.55,109,165,274,32,30,60,60,90,305,14,0.44,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,-0.5,1.7,1.1,0.059,-2.4,0.4,-2,0,5.6,0.996,0.572,0.147,0.119,0.158,0.004,0.54,0.238,0.294,0.133,0.614,NA,0.189,45,1,0
"Chris Childs","73","PG",35,"NJN",12,0,106,6,20,0.3,1,6,0.167,5,14,0.357,0.325,2,3,0.667,3,2,5,16,8,1,6,17,15,6.2,0.352,0.15,3.2,2.2,2.7,22.2,4,0.7,22,11.6,-0.1,0.2,0.1,0.038,-5.7,3.4,-2.3,0,21.4,0.7,0.1,0,0.15,0.45,0.3,0,NA,0.333,0.444,0.4,1,0,0,0.167,0
"Chris Crawford","83","PF",27,"ATL",5,0,38,8,13,0.615,1,3,0.333,7,10,0.7,0.654,7,8,0.875,3,4,7,1,2,3,2,7,24,28.8,0.726,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,0.2,0,0.2,0.316,5,2.8,7.8,0.1,13.8,0.769,0.231,0.077,0.308,0.154,0.231,0.667,1,0.5,1,0.714,1,0,0,0,NA
"Chris Dudley","108","C",37,"POR",3,0,11,0,1,0,0,0,NA,0,1,0,0,0,0,NA,2,0,2,0,0,0,0,3,0,-1.7,0,0,22,0,11,0,0,0,0,4.2,0,0,0,0,-8.5,-4.2,-12.7,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
"Chris Jefferies","193","SF",22,"TOR",51,10,666,75,194,0.387,18,54,0.333,57,140,0.407,0.433,29,43,0.674,16,43,59,22,19,16,45,56,197,6.8,0.463,0.222,2.6,7.7,5,5.4,1.5,1.7,17.4,17.7,-0.8,0.2,-0.5,-0.039,-4.2,-1.7,-5.8,-0.7,15,0.722,0.232,0.088,0.026,0.376,0.278,0.489,0.118,0.4,0.425,0.667,1,0.015,2,0.204,0.182
"Chris Mihm","253","C",23,"CLE",52,0,809,116,287,0.404,0,3,0,116,284,0.408,0.404,76,105,0.724,93,138,231,28,18,38,48,124,308,13.2,0.462,0.366,12.6,19.5,16,6,1.1,3.3,12.6,20.5,0.2,0.7,0.9,0.053,-3.4,-1.6,-5,-0.6,8,0.99,0.345,0.268,0.202,0.174,0.01,0.515,0.403,0.293,0.34,0.638,NA,0.059,14,0,NA
"Chris Mills","259","PF",33,"GSW",21,0,262,39,106,0.368,7,25,0.28,32,81,0.395,0.401,16,18,0.889,19,31,50,22,7,3,10,29,101,12.7,0.443,0.17,7.8,12.5,10.2,13.4,1.4,0.8,8.1,20.1,0.3,0,0.3,0.059,-0.4,-1.8,-2.1,0,14.9,0.764,0.151,0.132,0.132,0.349,0.236,0.5,0.286,0.286,0.432,0.656,1,0,0,0.4,0.3
"Chris Owens","289","SF",23,"MEM",1,0,6,2,3,0.667,0,0,NA,2,3,0.667,0.667,0,0,NA,1,0,1,0,0,0,1,0,4,20.1,0.667,0,19,0,9.4,0,0,0,25,30,0,0,0,-0.032,3.6,-4.2,-0.5,0,5.7,1,0.667,0,0,0.333,0,0.5,NA,NA,1,0.5,NA,0,0,NA,NA
"Chris Whitney","405","PG",31,"TOT",51,21,1052,124,349,0.355,50,164,0.305,74,185,0.4,0.427,57,69,0.826,3,64,67,145,29,2,71,92,355,9.2,0.468,0.198,0.3,7.4,3.7,24.2,1.4,0.1,15.8,19.1,-0.1,0.7,0.6,0.028,-2.6,-1.5,-4.1,-0.6,20.3,0.53,0.043,0.04,0.106,0.341,0.47,0.667,0.214,0.243,0.437,0.676,0.68,0,0,0.183,0.367
"Chris Wilcox","406","PF",20,"LAC",46,3,479,73,140,0.521,0,0,NA,73,140,0.521,0.521,25,50,0.5,32,72,104,21,7,12,26,65,171,12.5,0.528,0.357,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,0.3,0.3,0.6,0.062,-2,-1.1,-3.2,-0.1,4.2,1,0.507,0.343,0.121,0.029,0,0.648,0.438,0.353,0,0.616,NA,0.221,27,NA,NA
"Christian Laettner","215","PF",33,"WAS",76,66,2215,255,516,0.494,2,16,0.125,253,500,0.506,0.496,120,144,0.833,114,388,502,235,82,40,87,206,632,16.1,0.545,0.279,6.1,20.8,13.4,17.8,2,1.4,13.1,14.2,3.8,2.8,6.6,0.143,0.5,1.6,2,2.2,12.5,0.969,0.244,0.095,0.184,0.446,0.031,0.667,0.224,0.547,0.461,0.794,1,0.014,7,0.188,0
"Chucky Atkins","17","PG",28,"DET",65,7,1398,168,465,0.361,86,242,0.355,82,223,0.368,0.454,40,49,0.816,21,75,96,175,27,4,77,108,462,10.1,0.475,0.105,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,0.3,1.2,1.5,0.053,-1.1,-1.1,-2.2,-0.1,18.7,0.48,0.161,0.054,0.041,0.224,0.52,0.453,0.24,0.211,0.365,0.402,0.907,0,0,0.314,0.355
"Clarence Weatherspoon","398","PF",32,"NYK",79,19,2024,186,414,0.449,0,0,NA,186,414,0.449,0.449,149,194,0.768,214,385,599,68,69,36,63,174,521,14.5,0.522,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,3.3,2.2,5.5,0.131,0.1,-0.2,0,1,5.2,1,0.565,0.155,0.167,0.114,0,0.509,0.313,0.377,0.447,0.688,NA,0.123,42,NA,NA
"Clifford Robinson","324","PF",36,"DET",81,69,2825,372,935,0.398,87,259,0.336,285,676,0.422,0.444,161,238,0.676,81,237,318,268,87,88,158,259,992,12.4,0.477,0.255,3.3,10.1,6.7,17.4,1.7,2.3,13.2,20.4,0.4,4,4.4,0.075,-0.9,0.9,0,1.4,14.4,0.723,0.156,0.205,0.161,0.2,0.277,0.534,0.474,0.311,0.369,0.593,0.954,0.011,10,0.158,0.317
"Corey Benjamin","31","SG",24,"ATL",9,0,152,13,43,0.302,2,13,0.154,11,30,0.367,0.326,12,16,0.75,10,21,31,10,1,2,6,20,40,7.3,0.4,0.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0,0.1,0,0.004,-4.6,-2,-6.6,-0.2,10.8,0.698,0.395,0.163,0.07,0.07,0.302,0.529,0.143,0,0.333,0.545,1,0.116,4,0.462,0.167
"Corey Maggette","229","SG",23,"LAC",64,57,2006,343,773,0.444,62,177,0.35,281,596,0.471,0.484,325,405,0.802,77,245,322,123,55,16,147,194,1073,17.4,0.564,0.524,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,4,1,5,0.119,1.5,-1.1,0.4,1.2,13.1,0.771,0.336,0.078,0.057,0.3,0.229,0.646,0.283,0.25,0.366,0.623,0.855,0.078,57,0.136,0.25
"Corie Blount","35","C",34,"CHI",50,3,836,65,134,0.485,0,0,NA,65,134,0.485,0.485,20,35,0.571,68,137,205,50,33,19,43,121,150,9.6,0.502,0.261,9.1,17.9,13.5,8.9,2,1.7,22.3,10.2,0.2,0.9,1.1,0.064,-2.9,0.8,-2.2,0,9.9,1,0.321,0.104,0.336,0.239,0,0.535,0.143,0.378,0.719,0.831,NA,0.06,8,NA,NA
"Corliss Williamson","420","SF",29,"DET",82,1,2061,374,826,0.453,2,11,0.182,372,815,0.456,0.454,237,300,0.79,147,211,358,104,44,27,126,238,987,15.7,0.515,0.363,8.3,12.3,10.3,10.2,1.2,1,11.6,25.3,2.4,2.5,4.9,0.115,-1,-0.8,-1.8,0.1,6.7,0.987,0.391,0.317,0.173,0.105,0.013,0.588,0.443,0.301,0.264,0.602,1,0.024,17,0.636,0.286
"Courtney Alexander","3","PG",25,"NOH",66,7,1360,193,505,0.382,19,57,0.333,174,448,0.388,0.401,118,146,0.808,39,79,118,79,31,6,68,125,523,9.3,0.459,0.289,3.3,6.8,5,9.8,1.2,0.3,10.7,21.3,0.1,1,1.1,0.04,-3.3,-1.2,-4.5,-0.9,13.1,0.887,0.25,0.044,0.234,0.36,0.113,0.484,0.273,0.347,0.363,0.747,1,0.02,9,0.404,0.478
"Cuttino Mobley","261","SG",27,"HOU",73,73,3044,463,1067,0.434,112,318,0.352,351,749,0.469,0.486,242,282,0.858,70,233,303,208,95,36,166,185,1280,14.7,0.537,0.264,2.7,8.6,5.7,12.2,1.7,0.8,12.2,20.6,4.5,2.5,6.9,0.109,0.5,-0.2,0.2,1.7,14.3,0.702,0.267,0.085,0.101,0.248,0.298,0.614,0.319,0.417,0.385,0.365,0.938,0.036,38,0.324,0.408
"Dajuan Wagner","390","SG",19,"CLE",47,24,1385,223,605,0.369,55,174,0.316,168,431,0.39,0.414,128,160,0.8,20,62,82,130,38,7,85,107,629,10.9,0.466,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011,-1.9,-2.8,-4.7,-0.9,12.1,0.712,0.274,0.245,0.099,0.094,0.288,0.458,0.365,0.3,0.351,0.321,0.909,0.025,13,0.195,0.235
"Dale Davis","93","C",33,"POR",78,78,2282,237,438,0.541,0,0,NA,237,438,0.541,0.541,105,166,0.633,233,331,564,94,51,70,71,189,579,14.5,0.566,0.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,4.3,2.6,6.9,0.145,0.5,0.1,0.6,1.5,5.1,1,0.546,0.167,0.228,0.059,0,0.69,0.26,0.4,0.5,0.654,NA,0.192,80,NA,NA
"Dalibor Bagarić","19","C",22,"CHI",10,0,76,8,26,0.308,0,0,NA,8,26,0.308,0.308,3,4,0.75,7,13,20,4,3,3,5,11,19,7.1,0.342,0.154,10.3,18.6,14.5,8.2,2,2.9,15.3,19.1,-0.2,0.1,-0.1,-0.048,-5.8,-1.1,-6.9,-0.1,8.9,1,0.231,0.346,0.269,0.154,0,0.333,0.222,0.286,0.5,1,NA,0.038,1,NA,NA
"Damon Jones","201","PG",26,"SAC",49,1,709,80,210,0.381,44,121,0.364,36,89,0.404,0.486,20,27,0.741,11,59,70,80,18,4,23,42,224,11.5,0.505,0.129,1.8,8.5,5.3,16,1.3,0.4,9.4,15.2,0.8,0.7,1.5,0.103,-0.2,0.1,-0.1,0.3,19.5,0.424,0.114,0.033,0.057,0.219,0.576,0.542,0.571,0.417,0.304,0.417,0.864,0,0,0.38,0.435
"Damon Stoudamire","362","PG",29,"POR",59,27,1315,156,415,0.376,44,114,0.386,112,301,0.372,0.429,53,67,0.791,40,115,155,204,39,6,82,67,409,12.1,0.46,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,0.6,1.1,1.6,0.059,-0.3,-0.6,-0.9,0.4,15.9,0.725,0.159,0.128,0.087,0.352,0.275,0.5,0.321,0.278,0.356,0.384,0.886,0,0,0.211,0.375
"Damone Brown","49","PF",23,"TOR",5,3,115,11,35,0.314,0,2,0,11,33,0.333,0.314,6,8,0.75,3,12,15,3,1,0,6,14,28,1.6,0.363,0.229,2.9,12.4,7.4,4.2,0.5,0,13.5,17.7,-0.3,0,-0.2,-0.102,-7.4,-1.8,-9.2,-0.2,12.6,0.943,0.2,0.114,0.2,0.429,0.057,0.571,0.25,0.286,0.267,0.727,NA,0.029,1,0.5,0
"Dan Dickau","99","PG",24,"ATL",50,0,515,70,170,0.412,22,61,0.361,48,109,0.44,0.476,21,26,0.808,9,34,43,85,14,2,53,66,183,9.9,0.504,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,-0.1,0.1,0,0.001,-2.7,-2.4,-5.1,-0.4,15,0.641,0.176,0.188,0.071,0.206,0.359,0.533,0.313,0.25,0.543,0.208,0.864,0,0,0.361,0.318
"Dan Gadzuric","130","C",24,"MIL",49,30,760,70,145,0.483,0,1,0,70,144,0.486,0.483,29,56,0.518,66,131,197,9,22,52,27,125,169,11.2,0.498,0.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12,0.4,0.7,1.2,0.075,-3.6,0.1,-3.5,-0.3,4.5,0.993,0.545,0.29,0.117,0.041,0.007,0.671,0.19,0.412,0.333,0.514,NA,0.193,27,0,NA
"Dan Langhi","218","SF",25,"PHO",60,0,541,81,202,0.401,9,31,0.29,72,171,0.421,0.423,12,20,0.6,19,68,87,21,15,6,16,58,183,9.4,0.434,0.099,3.9,14.3,9.1,6.4,1.5,0.8,7.1,18.8,-0.1,0.6,0.4,0.038,-3.2,-0.4,-3.6,-0.2,16,0.847,0.153,0.02,0.158,0.515,0.153,0.452,0.25,0.313,0.452,0.75,1,0.01,2,0.419,0.385
"Danny Ferry","116","SF",36,"SAS",64,1,601,44,124,0.355,21,60,0.35,23,64,0.359,0.44,10,13,0.769,20,55,75,21,7,9,27,55,119,5.1,0.459,0.105,4,10.1,7.2,5.3,0.6,1,17.2,12.1,-0.2,0.6,0.3,0.028,-3.1,-0.1,-3.2,-0.2,19.5,0.516,0.032,0.048,0.145,0.29,0.484,0.75,0.333,0.389,0.306,0.696,1,0,0,0.483,0.345
"Danny Fortson","122","PF",26,"GSW",17,0,223,20,54,0.37,0,1,0,20,53,0.377,0.37,19,29,0.655,28,45,73,12,9,0,15,43,59,9.9,0.442,0.537,13.5,21.3,17.4,7.9,2.1,0,18.3,15.6,0,0.2,0.2,0.041,-3.3,-1.1,-4.4,-0.1,7.5,0.981,0.296,0.407,0.13,0.148,0.019,0.563,0.273,0.286,0.375,0.55,NA,0,0,0,NA
"Danny Manning","233","PF",36,"DET",13,0,89,13,32,0.406,3,8,0.375,10,24,0.417,0.453,5,6,0.833,7,11,18,7,9,3,7,11,34,17.9,0.491,0.188,9.2,14.9,12,14.8,5.6,2.5,16.8,22.5,0,0.2,0.2,0.131,-0.4,3.9,3.5,0.1,12.9,0.75,0.313,0.063,0.188,0.188,0.25,0.6,0.5,0,0.5,0.7,0.667,0,0,0.5,0.25
"Darius Miles","254","SF",21,"CLE",67,62,2008,263,642,0.41,0,14,0,263,628,0.419,0.41,92,155,0.594,113,250,363,176,67,69,178,159,618,9.7,0.435,0.241,6.2,14.2,10.1,14.9,1.7,2.4,20,19.2,-2.7,1.4,-1.3,-0.032,-3.2,-0.5,-3.7,-0.9,8.7,0.978,0.396,0.188,0.17,0.223,0.022,0.622,0.256,0.266,0.308,0.586,NA,0.118,71,0.143,0
"Darrell Armstrong","15","PG",34,"ORL",82,23,2350,263,643,0.409,78,232,0.336,185,411,0.45,0.47,165,188,0.878,91,204,295,323,135,13,160,167,769,14.6,0.53,0.292,4.3,10.2,7.2,21.7,3,0.4,18.1,16.9,2.7,2.2,4.9,0.1,0.2,0.7,0.9,1.7,16.5,0.639,0.202,0.039,0.107,0.291,0.361,0.538,0.24,0.391,0.439,0.432,0.769,0.006,4,0.302,0.314
"Darvin Ham","148","SG",29,"ATL",75,1,926,71,159,0.447,0,3,0,71,156,0.455,0.447,38,79,0.481,73,80,153,38,16,19,65,127,180,5.5,0.464,0.497,9.3,9.5,9.4,6.4,0.9,1.4,25.1,12.8,-0.7,0.3,-0.4,-0.021,-4.8,-1.1,-5.9,-0.9,6.2,0.981,0.579,0.107,0.119,0.176,0.019,0.565,0.176,0.263,0.393,0.634,NA,0.208,30,0,NA
"David Wesley","402","SG",32,"NOH",73,73,2710,449,1037,0.433,134,316,0.424,315,721,0.437,0.498,185,237,0.781,38,137,175,251,109,9,132,173,1217,15.1,0.533,0.229,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,4.5,2.5,7,0.124,1,0.1,1.1,2.1,17.2,0.695,0.148,0.041,0.082,0.424,0.305,0.556,0.395,0.388,0.409,0.73,0.933,0,0,0.361,0.439
"Dean Oliver","284","PG",24,"GSW",15,0,93,7,29,0.241,1,6,0.167,6,23,0.261,0.259,7,8,0.875,8,8,16,23,7,0,10,9,22,11.2,0.338,0.276,9.3,9.1,9.2,35.4,3.8,0,23.5,19.5,-0.1,0.1,-0.1,-0.029,-1.5,-0.1,-1.6,0,13.4,0.793,0.31,0.103,0.103,0.276,0.207,0.333,0,0.333,0.25,0,1,0,0,0.167,0
"Derek Anderson","9","PG",28,"POR",76,76,2556,355,832,0.427,116,331,0.35,239,501,0.477,0.496,231,269,0.859,53,211,264,325,90,16,128,141,1057,16.9,0.556,0.323,2.5,10,6.2,20.7,1.9,0.5,11.9,19.5,5.9,2.2,8.1,0.153,2.2,0.1,2.3,2.8,16.7,0.602,0.192,0.054,0.091,0.264,0.398,0.656,0.489,0.382,0.377,0.544,0.871,0.038,31,0.227,0.36
"Derek Fisher","118","PG",28,"LAL",82,82,2829,339,775,0.437,85,212,0.401,254,563,0.451,0.492,100,125,0.8,40,199,239,298,93,15,94,195,863,11.9,0.52,0.161,1.6,8,4.8,16.1,1.7,0.4,10.2,14.5,3.8,1.4,5.2,0.088,-1,-0.3,-1.3,0.5,17.2,0.726,0.128,0.044,0.112,0.443,0.274,0.505,0.471,0.425,0.44,0.634,0.976,0.004,2,0.443,0.447
"Derrick Coleman","78","C",35,"PHI",64,35,1742,223,498,0.448,22,67,0.328,201,431,0.466,0.47,134,171,0.784,151,299,450,87,53,69,96,171,602,15.4,0.525,0.343,10,20.5,15.2,8,1.6,3.1,14.3,17.3,2.1,2.4,4.5,0.124,0.1,0.3,0.3,1,9.4,0.865,0.378,0.171,0.197,0.12,0.135,0.59,0.388,0.337,0.4,0.597,1,0.054,27,0.224,0.4
"DeSagana Diop","101","PF",21,"CLE",80,1,943,54,154,0.351,0,0,NA,54,154,0.351,0.351,11,30,0.367,63,152,215,43,33,81,56,148,119,6.7,0.356,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,-1.4,1.2,-0.2,-0.012,-6.2,1.9,-4.4,-0.6,7.7,1,0.357,0.227,0.247,0.156,0,0.473,0.229,0.289,0.375,0.519,NA,0.071,9,NA,NA
"DeShawn Stevenson","358","SG",21,"UTA",61,8,760,114,284,0.401,4,12,0.333,110,272,0.404,0.408,47,68,0.691,22,63,85,40,22,8,49,57,279,8.2,0.444,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22,-0.7,0.6,-0.1,-0.009,-4,-1.6,-5.6,-0.7,12.5,0.958,0.278,0.067,0.127,0.486,0.042,0.506,0.105,0.417,0.384,0.764,0.75,0.07,20,0.333,0.25
"Desmond Mason","242","SF",25,"TOT",80,40,2763,457,1017,0.449,21,72,0.292,436,945,0.461,0.46,212,283,0.749,154,369,523,163,67,32,115,210,1147,15.2,0.502,0.278,6.5,15.9,11.1,10.2,1.3,0.9,9.2,21.3,3.3,1.9,5.2,0.09,-0.1,-1.3,-1.4,0.4,13,0.929,0.248,0.112,0.121,0.448,0.071,0.627,0.342,0.374,0.423,0.725,0.952,0.061,52,0.208,0.267
"Devean George","134","SF",25,"LAL",71,7,1613,180,461,0.39,49,132,0.371,131,329,0.398,0.444,83,105,0.79,91,195,286,92,56,38,65,180,492,11.4,0.485,0.228,6.3,13.7,10,8.6,1.8,1.7,11.4,15.7,1.2,1.4,2.7,0.079,-1.3,-0.3,-1.5,0.2,14.8,0.714,0.23,0.089,0.095,0.299,0.286,0.594,0.244,0.295,0.326,0.756,0.939,0.067,26,0.295,0.385
"Devin Brown","50","SG",24,"TOT",10,2,93,12,35,0.343,0,1,0,12,34,0.353,0.343,6,8,0.75,8,10,18,7,4,1,9,14,30,6.9,0.389,0.229,10,12.8,11.2,13.5,2.3,0.9,18.9,23,-0.2,0.1,-0.1,-0.043,-6.6,0.1,-6.5,-0.1,11.8,0.971,0.286,0.114,0.086,0.486,0.029,0.6,0,0.333,0.294,0.583,NA,0,0,1,0
"Dion Glover","138","SG",24,"ATL",76,42,1890,277,648,0.427,56,158,0.354,221,490,0.451,0.471,127,162,0.784,62,220,282,141,71,15,108,146,737,13.5,0.512,0.25,3.9,12.8,8.5,13.1,2,0.6,13.1,20.1,1.4,1.2,2.6,0.065,-0.8,-0.6,-1.5,0.2,12.2,0.756,0.369,0.059,0.108,0.221,0.244,0.515,0.263,0.357,0.441,0.502,0.857,0.029,19,0.253,0.45
"Don Reid","318","PF",29,"DET",1,0,10,0,3,0,0,0,NA,0,3,0,0,1,2,0.5,0,0,0,0,0,0,0,4,1,-17.3,0.129,0.667,0,0,0,0,0,0,0,18.7,-0.1,0,-0.1,-0.285,-20.5,-7,-27.5,-0.1,1.9,1,0.667,0.333,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA
"Donnell Harvey","160","SF",22,"DEN",77,27,1613,246,551,0.446,1,7,0.143,245,544,0.45,0.447,118,176,0.67,125,284,409,100,48,27,123,203,611,12.5,0.486,0.319,8.6,21.5,14.8,11.7,1.6,1.3,16.4,20.7,-0.3,2.3,2,0.059,-2.6,0.2,-2.4,-0.1,6.3,0.987,0.432,0.318,0.089,0.149,0.013,0.571,0.36,0.449,0.293,0.604,1,0.118,59,0.429,0.333
"Donny Marshall","237","SF",30,"NJN",3,0,6,0,3,0,0,1,0,0,2,0,0,0,0,NA,0,3,3,0,0,0,1,0,0,-20.7,0,0,0,57.1,28.6,0,0,0,25,30.1,-0.1,0,-0.1,-0.635,-21.6,-7.9,-29.5,0,19.9,0.667,0,0,0.333,0.333,0.333,NA,NA,0,0,NA,NA,0,0,0,NA
"Donyell Marshall","238","PF",29,"CHI",78,53,2378,421,918,0.459,33,87,0.379,388,831,0.467,0.477,167,221,0.756,234,465,699,137,95,85,135,234,1042,18.4,0.513,0.241,11,21.3,16.2,10,2,2.6,11.7,21.5,3,3.1,6,0.122,1.2,0.1,1.3,1.9,7.5,0.905,0.472,0.218,0.095,0.121,0.095,0.582,0.355,0.287,0.36,0.698,0.97,0.078,65,0.402,0.371
"Doug Christie","74","SG",32,"SAC",80,80,2710,267,557,0.479,73,185,0.395,194,372,0.522,0.545,141,174,0.81,61,281,342,376,180,37,144,186,748,15,0.59,0.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,4.2,4.7,8.9,0.157,0,3.2,3.2,3.6,14.7,0.668,0.305,0.039,0.047,0.276,0.332,0.682,0.409,0.308,0.396,0.546,0.89,0.097,53,0.276,0.431
"Drew Gooden","140","SF-PF",21,"TOT",70,47,1873,355,777,0.457,14,48,0.292,341,729,0.468,0.466,151,212,0.712,163,292,455,83,53,35,150,172,875,15,0.503,0.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,0.4,1.3,1.7,0.043,-1.1,-1.9,-3,-0.4,9.2,0.938,0.311,0.259,0.187,0.181,0.062,0.574,0.408,0.434,0.404,0.595,1,0.04,28,0.125,0.333
"Earl Boykins","42","PG",26,"GSW",68,0,1321,199,464,0.429,29,77,0.377,170,387,0.439,0.46,173,200,0.865,35,53,88,221,38,4,73,75,600,17.6,0.543,0.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,3.9,-0.4,3.5,0.127,2.6,-2.1,0.6,0.9,13.6,0.834,0.123,0.203,0.246,0.263,0.166,0.579,0.426,0.474,0.352,0.294,0.724,0,0,0.221,0.412
"Earl Watson","397","PG",23,"MEM",79,2,1366,170,391,0.435,31,91,0.341,139,300,0.463,0.474,62,86,0.721,46,118,164,225,89,14,88,138,433,14.6,0.505,0.22,3.8,9.6,6.7,25.7,3.4,0.7,17,17,1.3,1,2.3,0.08,-0.8,1.3,0.5,0.9,13.6,0.767,0.258,0.143,0.12,0.246,0.233,0.554,0.429,0.404,0.417,0.446,0.903,0.018,5,0.176,0.563
"Eddie Griffin","144","PF",20,"HOU",77,66,1890,271,678,0.4,64,192,0.333,207,486,0.426,0.447,58,94,0.617,138,323,461,86,52,111,76,136,664,15.4,0.462,0.139,8.6,19.2,14,8,1.5,4.2,9.6,19.4,1,2.9,3.9,0.1,0.3,0.6,0.9,1.4,14.1,0.717,0.193,0.155,0.19,0.178,0.283,0.641,0.4,0.357,0.289,0.565,0.969,0.035,24,0.031,0.167
"Eddie House","171","SG",24,"MIA",55,7,1025,172,444,0.387,36,120,0.3,136,324,0.42,0.428,31,36,0.861,17,84,101,87,44,1,46,73,411,12.1,0.447,0.081,1.9,9.7,5.7,16.6,2.3,0.1,9.1,23.2,-0.4,1.1,0.7,0.032,-1.6,0.3,-1.3,0.2,17.8,0.73,0.088,0.043,0.14,0.459,0.27,0.641,0.421,0.371,0.392,0.699,0.778,0,0,0.4,0.354
"Eddie Jones","202","SG",31,"MIA",47,47,1789,291,688,0.423,98,241,0.407,193,447,0.432,0.494,189,230,0.822,35,191,226,173,64,31,85,137,869,18.9,0.551,0.334,2.2,12.7,7.3,18.8,2,1.4,9.7,23,3.9,2.1,6,0.162,3.4,1.5,5,3.1,15.3,0.65,0.202,0.087,0.148,0.212,0.35,0.504,0.367,0.422,0.397,0.358,0.939,0.016,10,0.357,0.465
"Eddie Robinson","326","SF",26,"CHI",64,18,1355,155,315,0.492,3,14,0.214,152,301,0.505,0.497,51,63,0.81,76,124,200,66,62,13,52,120,364,11.5,0.531,0.2,6.3,10,8.2,7.7,2.3,0.7,13.2,12.9,1.2,1,2.2,0.076,-1.5,0.7,-0.8,0.4,10,0.956,0.362,0.117,0.219,0.257,0.044,0.675,0.405,0.42,0.383,0.697,0.667,0.117,35,0.357,0.4
