"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Cezary Trybański","395","C",24,"TOT",7,0,15,0,4,0,0,0,NA,0,4,0,0,1,2,0.5,0,1,1,0,1,1,2,3,1,-12.1,0.102,0.5,0,7.6,3.8,0,3.6,5,29.1,21,-0.1,0,-0.1,-0.396,-20.9,-1.4,-22.3,-0.1,11.8,1,0,0.5,0.5,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA
"Charles Oakley","298","PF",40,"HOU",7,0,25,2,6,0.333,0,0,NA,2,6,0.333,0.333,5,6,0.833,0,5,5,2,0,0,1,8,9,8.1,0.521,1,0,22.4,11.8,13.2,0,0,10.4,18.4,0,0,0.1,0.147,-6.3,1.6,-4.7,0,11,1,0.333,0,0.167,0.5,0,0.5,NA,1,0,1,NA,0,0,NA,NA
"Charlie Ward","414","PG",33,"TOT",71,10,1252,160,390,0.41,84,206,0.408,76,184,0.413,0.518,20,27,0.741,12,132,144,215,64,11,96,107,424,14.5,0.528,0.069,1.1,11.9,6.6,29,2.7,0.7,19.3,18.4,1.1,1.8,2.9,0.11,0.8,1.5,2.3,1.4,17.1,0.472,0.185,0.105,0.069,0.113,0.528,0.528,0.268,0.481,0.318,0.25,0.81,0,0,0.18,0.405
"Cherokee Parks","313","C",31,"GSW",12,0,64,4,10,0.4,0,0,NA,4,10,0.4,0.4,4,6,0.667,4,6,10,1,0,3,2,7,12,7,0.475,0.6,7,10.6,8.8,2.4,0,3.4,13.7,10.5,0,0,0.1,0.043,-2.7,0.4,-2.3,0,6.5,1,0.5,0.1,0.2,0.2,0,0.4,0,0.5,0.5,0.75,NA,0,0,NA,NA
"Chris Andersen","5","PF",25,"DEN",71,0,1029,90,203,0.443,0,1,0,90,202,0.446,0.443,63,107,0.589,89,209,298,35,34,114,48,119,243,14.4,0.486,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.5,1.9,2.4,0.111,-2.2,2.7,0.4,0.6,6.4,0.995,0.606,0.054,0.108,0.227,0.005,0.537,0.182,0.273,0.348,0.678,NA,0.212,38,0,NA
"Chris Crawford","90","PF",28,"ATL",56,25,1207,211,471,0.448,44,113,0.389,167,358,0.466,0.495,103,119,0.866,58,117,175,45,37,20,55,131,569,15.8,0.544,0.253,5.5,10.9,8.2,7,1.6,1.2,9.5,21.8,2.2,0.5,2.7,0.107,0.5,-2,-1.5,0.1,13.2,0.76,0.274,0.108,0.119,0.259,0.24,0.628,0.373,0.286,0.418,0.683,0.977,0.074,34,0.212,0.458
"Chris Jefferies","207","SF-SG",23,"TOT",21,2,195,27,72,0.375,17,42,0.405,10,30,0.333,0.493,13,20,0.65,5,24,29,7,4,7,19,36,84,8.4,0.52,0.278,2.7,13.8,8.1,7.1,1.1,2.6,19,23,-0.2,0.2,0,0,-3.7,-0.6,-4.3,-0.1,19.3,0.417,0.153,0.028,0.097,0.139,0.583,0.636,0,0,0.3,0.6,1,0.014,1,0.286,0.5
"Chris Kaman","224","C",21,"LAC",82,61,1843,200,435,0.46,0,2,0,200,433,0.462,0.46,99,142,0.697,126,335,461,85,23,73,155,211,499,9.6,0.502,0.326,7.7,20.9,14.2,7.7,0.7,2.9,23.8,15.7,-0.9,0.9,0,0.001,-3.4,-0.8,-4.2,-1,4.7,0.995,0.52,0.28,0.152,0.044,0.005,0.544,0.426,0.303,0.263,0.595,NA,0.101,41,0,NA
"Chris Mihm","268","C-PF",24,"TOT",76,17,1330,186,381,0.488,0,0,NA,186,381,0.488,0.488,110,166,0.663,156,257,413,21,37,63,90,208,482,14.6,0.531,0.436,13.5,21.6,17.6,2.7,1.4,3.6,16.5,18.5,1.1,1.8,2.9,0.104,-2.4,-0.6,-3,-0.3,5.4,1,0.543,0.241,0.092,0.123,0,0.594,0.457,0.257,0.255,0.645,NA,0.16,58,NA,NA
"Chris Whitney","424","PG",32,"WAS",16,5,186,17,45,0.378,8,18,0.444,9,27,0.333,0.467,5,5,1,3,12,15,14,6,2,6,6,47,10.1,0.498,0.111,1.8,7.4,4.5,12.5,1.7,0.8,11.3,12.6,0.2,0.1,0.2,0.058,-0.5,0.1,-0.4,0.1,19.6,0.6,0.089,0,0.111,0.4,0.4,0.75,NA,0.4,0.222,0.667,0.625,0,0,0.278,0.2
"Chris Wilcox","425","C",21,"LAC",65,17,1340,227,436,0.521,0,1,0,227,435,0.522,0.521,105,150,0.7,125,180,305,51,29,20,80,183,559,15.3,0.557,0.344,10.5,15.4,13,7,1.1,1.1,13.7,19.3,2.3,0.3,2.6,0.094,-0.4,-1.8,-2.2,-0.1,4.4,0.998,0.544,0.31,0.115,0.03,0.002,0.658,0.4,0.28,0.231,0.617,NA,0.149,60,0,NA
"Christian Laettner","232","PF",34,"WAS",48,18,984,119,256,0.465,6,21,0.286,113,235,0.481,0.477,40,50,0.8,50,182,232,89,37,28,42,102,284,14.5,0.511,0.195,5.5,21.3,13.2,15.7,2,2.1,13.1,14.4,1.1,1.1,2.3,0.111,-0.7,1.2,0.5,0.6,13.1,0.918,0.258,0.074,0.113,0.473,0.082,0.667,0.211,0.379,0.446,0.779,0.667,0.008,2,0.048,0
"Chucky Atkins","15","PG",29,"TOT",64,24,1544,192,484,0.397,81,241,0.336,111,243,0.457,0.48,73,97,0.753,9,84,93,223,45,2,92,102,538,12.1,0.511,0.2,0.7,6.2,3.5,24.7,1.5,0.1,14.9,18.5,1.5,1.3,2.7,0.085,-0.3,-0.9,-1.1,0.3,18.3,0.502,0.186,0.043,0.054,0.219,0.498,0.489,0.286,0.385,0.481,0.315,0.753,0,0,0.212,0.333
"Clarence Weatherspoon","416","PF",33,"TOT",52,1,868,104,211,0.493,0,1,0,104,210,0.495,0.493,53,72,0.736,74,130,204,30,30,15,35,75,261,14.6,0.538,0.341,10.5,16.9,13.8,5.9,1.9,1.3,12.6,15.2,1.2,1.3,2.6,0.141,-0.4,0.7,0.3,0.5,7.2,0.995,0.46,0.171,0.161,0.204,0.005,0.588,0.278,0.5,0.465,0.663,NA,0.057,8,1,0
"Clifford Robinson","344","PF",37,"GSW",82,82,2846,366,945,0.387,112,314,0.357,254,631,0.403,0.447,123,173,0.711,54,268,322,271,68,73,173,237,967,10.8,0.473,0.183,2.1,10.6,6.4,16,1.3,1.8,14.5,19.3,-0.1,2.1,2,0.033,-1.1,0,-1.1,0.6,16.1,0.668,0.106,0.187,0.12,0.255,0.332,0.63,0.39,0.336,0.349,0.563,0.991,0.003,3,0.121,0.289
"Corey Maggette","246","SF",24,"LAC",73,72,2628,453,1013,0.447,76,231,0.329,377,782,0.482,0.485,526,620,0.848,96,334,430,224,65,16,207,217,1508,20.1,0.586,0.612,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,8.2,0.5,8.6,0.157,3.6,-1.5,2.1,2.7,12.7,0.772,0.354,0.078,0.073,0.267,0.228,0.655,0.291,0.405,0.33,0.578,0.934,0.058,55,0.078,0.278
"Corie Blount","36","PF-C",35,"TOT",62,3,1050,115,253,0.455,0,3,0,115,250,0.46,0.455,15,27,0.556,98,177,275,55,49,24,43,135,245,11.9,0.462,0.107,10.1,19.1,14.5,9,2.5,1.7,14,13.3,0.3,1.6,1.9,0.085,-2.5,1,-1.4,0.1,12.4,0.988,0.229,0.055,0.296,0.407,0.012,0.517,0.429,0.413,0.466,0.783,NA,0.036,7,0,NA
"Corliss Williamson","436","PF",30,"DET",79,0,1574,304,602,0.505,0,0,NA,304,602,0.505,0.505,144,197,0.731,88,168,256,57,30,20,113,204,752,14.4,0.546,0.327,6.6,12.2,9.4,7.2,1,1,14.1,23.8,1.6,2.5,4.1,0.124,-1.4,-0.1,-1.5,0.2,5.7,1,0.447,0.307,0.183,0.063,0,0.647,0.416,0.355,0.368,0.711,NA,0.02,12,NA,NA
"Curtis Borchardt","41","C",23,"UTA",16,0,258,22,56,0.393,0,1,0,22,55,0.4,0.393,14,18,0.778,13,41,54,15,4,14,18,40,58,7.9,0.454,0.321,6.2,20,13,9.8,0.9,4.6,22,14.8,-0.2,0.3,0.1,0.026,-4.4,1.4,-3,-0.1,9,0.982,0.321,0.161,0.286,0.214,0.018,0.611,0.222,0.438,0.167,0.682,NA,0.054,3,0,NA
"Cuttino Mobley","277","SG",28,"HOU",80,80,3229,460,1081,0.426,164,420,0.39,296,661,0.448,0.501,176,217,0.811,40,322,362,258,107,33,180,179,1260,14.1,0.535,0.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,3.4,4.3,7.6,0.114,0.5,0.9,1.4,2.8,15.8,0.611,0.208,0.088,0.109,0.206,0.389,0.582,0.389,0.322,0.404,0.348,0.829,0.018,19,0.264,0.378
"Dahntay Jones","217","SG",23,"MEM",20,0,154,15,53,0.283,1,4,0.25,14,49,0.286,0.292,5,11,0.455,7,16,23,12,5,6,12,23,36,2.5,0.311,0.208,5.1,11.9,8.4,12,1.7,2.8,17.2,20.4,-0.5,0.2,-0.4,-0.114,-7.1,-0.6,-7.7,-0.2,11,0.925,0.321,0.132,0.132,0.34,0.075,0.529,0.429,0,0.111,0.643,1,0.075,4,0.5,0.5
"Dajuan Wagner","406","SG",20,"CLE",44,4,708,112,306,0.366,31,86,0.36,81,220,0.368,0.417,32,47,0.681,9,49,58,51,26,7,41,89,287,8.6,0.439,0.154,1.4,7.7,4.5,12.5,1.9,0.7,11.2,23.3,-0.5,0.4,-0.1,-0.008,-3.6,-1.2,-4.9,-0.5,12.2,0.719,0.229,0.288,0.118,0.085,0.281,0.414,0.386,0.278,0.308,0.383,0.935,0.013,2,0.128,0.182
"Dale Davis","101","C",34,"POR",76,37,1682,133,281,0.473,0,0,NA,133,281,0.473,0.473,65,106,0.613,158,240,398,72,43,62,40,154,331,12.9,0.505,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,2.4,1.5,3.9,0.11,-0.7,0.4,-0.3,0.7,6.5,1,0.505,0.117,0.26,0.117,0,0.585,0.212,0.479,0.242,0.602,NA,0.167,45,NA,NA
"Damon Jones","218","PG",27,"MIL",82,26,2016,210,524,0.401,98,273,0.359,112,251,0.446,0.494,55,72,0.764,15,155,170,478,30,4,103,92,573,14.2,0.516,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.093,2,-1.9,0,1,19.2,0.479,0.105,0.038,0.095,0.24,0.521,0.6,0.4,0.42,0.397,0.348,0.776,0,0,0.275,0.32
"Damon Stoudamire","376","PG",30,"POR",82,82,3118,408,1018,0.401,156,427,0.365,252,591,0.426,0.477,127,145,0.876,52,256,308,500,99,9,180,173,1099,14.8,0.508,0.142,2,9.7,5.9,27,1.8,0.2,14.3,19.2,4.5,1.4,5.9,0.091,1.1,-0.9,0.2,1.7,17.3,0.581,0.151,0.083,0.106,0.241,0.419,0.5,0.345,0.389,0.424,0.341,0.801,0,0,0.124,0.302
"Damone Brown","54","PF",24,"NJN",3,0,17,1,10,0.1,0,0,NA,1,10,0.1,0.1,1,2,0.5,3,2,5,0,2,0,1,2,3,-4.3,0.138,0.2,20.9,13.9,17.4,0,6.3,0,8.4,32.8,-0.2,0,-0.1,-0.345,-10.9,-4.7,-15.7,-0.1,5.5,1,0.6,0.2,0,0.2,0,0.167,0,NA,0,1,NA,0.1,1,NA,NA
"Dan Dickau","109","PG",25,"TOT",43,0,294,37,98,0.378,10,30,0.333,27,68,0.397,0.429,11,14,0.786,7,19,26,38,17,0,26,44,95,9,0.456,0.143,2.8,7.4,5.1,21.8,3.1,0,20,20.6,-0.2,0.2,0,-0.003,-3.8,0.4,-3.4,-0.1,14,0.694,0.235,0.163,0.071,0.224,0.306,0.652,0.188,0.143,0.364,0.296,0.8,0,0,0.167,0.4
"Dan Gadzuric","140","C",25,"MIL",75,0,1260,183,349,0.524,0,1,0,183,348,0.526,0.524,58,118,0.492,126,220,346,28,51,105,45,186,424,17,0.529,0.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16,1.7,2,3.7,0.141,-1,1.6,0.7,0.8,3.9,0.997,0.605,0.244,0.132,0.017,0.003,0.611,0.447,0.304,0.333,0.716,NA,0.229,72,0,NA
"Dan Langhi","236","SF",26,"TOT",6,0,37,5,14,0.357,1,2,0.5,4,12,0.333,0.393,2,2,1,0,4,4,0,0,0,2,7,13,1.8,0.437,0.143,0,12.2,6.1,0,0,0,11.8,20.9,-0.1,0,-0.1,-0.068,-8.7,-1.2,-9.9,-0.1,15.9,0.857,0,0,0.643,0.214,0.143,NA,NA,0.444,0,0.25,1,0,0,1,0.5
"Dana Barros","21","SG",36,"BOS",1,0,11,2,3,0.667,0,0,NA,2,3,0.667,0.667,2,2,1,0,0,0,0,0,0,0,2,6,17.8,0.773,0.667,0,0,0,0,0,0,0,16,0.1,0,0.1,0.256,-1.7,-4.7,-6.4,0,20.2,1,0,0,0,1,0,NA,NA,NA,0.667,0.5,NA,0,0,NA,NA
"Daniel Santiago","356","C",27,"MIL",54,28,708,78,163,0.479,0,0,NA,78,163,0.479,0.479,61,90,0.678,35,97,132,24,19,21,32,98,217,11.2,0.536,0.552,5.6,15.6,10.6,5.3,1.4,2.2,13.6,15,0.6,0.6,1.2,0.083,-2.4,0.5,-1.9,0,4.7,1,0.515,0.301,0.123,0.061,0,0.536,0.49,0.25,0.4,0.744,NA,0.129,21,NA,NA
"Danny Fortson","132","C",27,"DAL",56,20,625,71,139,0.511,0,0,NA,71,139,0.511,0.511,75,92,0.815,114,136,250,9,12,11,37,148,217,15.9,0.605,0.662,19.3,24.3,21.8,2,1,1.3,17.1,15.2,1.9,0.4,2.3,0.177,-1.7,-2.4,-4,-0.3,2.3,1,0.791,0.122,0.036,0.05,0,0.582,0.235,0.2,0.286,0.451,NA,0.014,0,NA,NA
"Darius Miles","269","SF",22,"TOT",79,56,2079,365,753,0.485,7,40,0.175,358,713,0.502,0.489,124,193,0.642,112,247,359,162,67,61,130,168,861,16.1,0.514,0.256,6.2,13.6,9.9,14,1.8,2.1,13.4,21.5,1.9,1.7,3.6,0.083,0.4,0,0.4,1.3,8.2,0.947,0.444,0.162,0.13,0.211,0.053,0.614,0.426,0.418,0.377,0.617,1,0.143,102,0.3,0.167
"Darius Songaila","369","PF",25,"SAC",73,7,976,133,273,0.487,0,0,NA,133,273,0.487,0.487,71,88,0.807,91,134,225,48,42,12,43,126,337,14.6,0.541,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,1.7,0.9,2.6,0.129,-0.8,-0.4,-1.2,0.2,6,1,0.513,0.216,0.055,0.216,0,0.614,0.305,0.267,0.424,0.729,NA,0.029,8,NA,NA
"Darko Miličić","270","C",18,"DET",34,0,159,17,65,0.262,0,1,0,17,64,0.266,0.262,14,24,0.583,11,32,43,7,7,15,13,33,48,6.1,0.318,0.369,8.1,22.9,15.6,7.5,2.4,7.2,14.7,26,-0.6,0.5,-0.2,-0.049,-11.6,1.2,-10.4,-0.3,8,0.985,0.308,0.323,0.2,0.154,0.015,0.45,0.333,0.077,0,0.882,NA,0.092,4,0,NA
"Darrell Armstrong","13","PG",35,"NOH",79,22,2247,291,736,0.395,135,429,0.315,156,307,0.508,0.487,123,144,0.854,63,163,226,311,133,16,155,148,840,15.6,0.525,0.196,3.1,8.5,5.7,24.3,3.2,0.5,16.2,19.4,2.8,2.5,5.3,0.114,1.3,1.1,2.4,2.5,18.6,0.417,0.174,0.027,0.056,0.16,0.583,0.625,0.25,0.488,0.432,0.506,0.756,0.005,4,0.203,0.31
"Darrick Martin","252","PG",32,"MIN",16,0,172,20,67,0.299,6,26,0.231,14,41,0.341,0.343,9,9,1,2,5,7,23,2,1,7,23,55,6.1,0.388,0.134,1.4,3.2,2.3,20.5,0.6,0.4,9,21.4,-0.1,0.1,0,-0.008,-5,-2.2,-7.2,-0.2,15.7,0.612,0.254,0.104,0.09,0.164,0.388,0.412,0.714,0,0.182,0.214,1,0,0,0.115,0
"Darvin Ham","161","SF",30,"DET",54,2,484,37,75,0.493,1,2,0.5,36,73,0.493,0.5,21,35,0.6,47,46,93,16,13,8,31,63,96,8.3,0.531,0.467,11.4,10.8,11.1,5.3,1.5,1.3,25.5,11.7,0.1,0.8,0.9,0.087,-3.9,0.8,-3.1,-0.1,5.8,0.973,0.64,0.067,0.08,0.187,0.027,0.563,0,0.5,0.429,0.639,0,0.32,19,0,NA
"David Wesley","420","SG",33,"NOH",61,60,2001,311,800,0.389,92,285,0.323,219,515,0.425,0.446,137,182,0.753,28,106,134,175,71,14,100,147,851,12.6,0.483,0.228,1.6,6.2,3.8,16.1,1.9,0.5,10.2,22.4,1.4,1.4,2.8,0.067,-0.8,-0.7,-1.5,0.2,18.1,0.644,0.141,0.02,0.071,0.411,0.356,0.54,0.313,0.298,0.413,0.735,0.946,0,0,0.312,0.292
"David West","421","PF",23,"NOH",71,1,930,108,228,0.474,0,2,0,108,226,0.478,0.474,57,80,0.713,117,180,297,60,27,28,48,117,273,15.9,0.519,0.351,14,22.6,18.2,11.1,1.6,2.3,15.4,15.3,1.4,1.3,2.8,0.143,-0.8,0.3,-0.5,0.4,3.4,0.991,0.711,0.136,0.083,0.061,0.009,0.549,0.323,0.158,0.429,0.593,NA,0.079,17,0,NA
"Derek Anderson","6","SG",29,"POR",51,46,1810,230,612,0.376,79,259,0.305,151,353,0.428,0.44,155,188,0.824,26,156,182,228,66,3,90,79,694,15.1,0.499,0.307,1.7,10.2,6,21.1,2,0.1,11.5,20.5,2.7,0.9,3.6,0.097,0.8,-0.5,0.3,1,18.1,0.577,0.145,0.025,0.093,0.314,0.423,0.539,0.4,0.298,0.417,0.55,0.835,0.02,12,0.232,0.35
"Derek Fisher","128","SG",29,"LAL",82,3,1769,203,576,0.352,52,179,0.291,151,397,0.38,0.398,122,153,0.797,30,122,152,187,103,4,79,115,580,11.5,0.451,0.266,1.9,7.9,4.9,16.3,3,0.2,10.9,18.3,0.4,2,2.4,0.066,-2,1.1,-0.8,0.5,17.3,0.689,0.142,0.05,0.089,0.408,0.311,0.524,0.241,0.216,0.383,0.523,0.865,0.002,1,0.408,0.274
"DerMarr Johnson","213","SF",23,"NYK",21,1,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113,11.5,0.511,0.32,2,13.5,7.8,6.4,1.5,1.8,12.6,20.5,0.1,0.3,0.4,0.069,-1.3,-0.6,-1.8,0,13.7,0.629,0.268,0.134,0.082,0.144,0.371,0.538,0.154,0.375,0.286,0.565,0.846,0.062,5,0.444,0.375
"Derrick Coleman","83","C",36,"PHI",34,30,843,107,259,0.413,8,36,0.222,99,223,0.444,0.429,49,65,0.754,45,147,192,46,23,26,57,79,271,11.6,0.471,0.251,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,-0.4,1.2,0.8,0.047,-2.5,0.4,-2.1,0,11,0.861,0.305,0.162,0.193,0.201,0.139,0.608,0.381,0.32,0.365,0.636,1,0.062,15,0.167,0.333
"Derrick Dial","107","SG",28,"ORL",9,0,86,9,28,0.321,2,9,0.222,7,19,0.368,0.357,6,8,0.75,5,8,13,2,6,0,1,6,26,11.6,0.412,0.286,6.5,10.8,8.6,3.7,3.7,0,3.1,17.1,0,0,0.1,0.035,-1.9,0.5,-1.5,0,16.5,0.679,0.179,0.071,0.143,0.286,0.321,0.4,0.5,1,0,0.143,0.5,0,0,0.222,0
"DeSagana Diop","111","C",22,"CLE",56,3,730,57,147,0.388,0,0,NA,57,147,0.388,0.388,12,20,0.6,72,127,199,34,26,51,29,116,126,10.4,0.404,0.136,10.9,19.2,15.1,7.1,1.9,5,15.7,11.3,-0.1,1.1,1,0.063,-3.8,1.7,-2.1,0,10.5,1,0.238,0.17,0.313,0.279,0,0.514,0.24,0.435,0.317,0.684,NA,0.054,6,NA,NA
"DeShawn Stevenson","373","SG-SF",22,"TOT",80,78,2444,376,871,0.432,19,71,0.268,357,800,0.446,0.443,138,204,0.676,79,219,298,158,52,17,120,140,909,11.6,0.473,0.234,3.8,10.9,7.3,11.9,1.2,0.6,11.1,20.4,0.8,0.7,1.5,0.029,-1.3,-1.7,-3,-0.6,14,0.918,0.268,0.053,0.046,0.552,0.082,0.506,0.261,0.35,0.443,0.664,0.842,0.03,24,0.366,0.231
"Desmond Ferguson","126","SF",26,"POR",7,0,32,5,12,0.417,3,8,0.375,2,4,0.5,0.542,0,2,0,0,4,4,1,0,0,1,0,13,11.3,0.505,0.167,0,14.7,7.4,5.5,0,0,7.2,20.5,0,0,0,0.021,4.1,-2.7,1.4,0,19.3,0.333,0.167,0,0,0.167,0.667,1,NA,NA,0,1,0.667,0.083,1,0.25,0
"Desmond Mason","255","SF",26,"MIL",82,31,2534,409,867,0.472,9,39,0.231,400,828,0.483,0.477,356,463,0.769,93,266,359,152,60,24,148,191,1183,15.7,0.552,0.534,4.2,11.9,8,10.2,1.2,0.7,12.1,21.8,4.4,1.2,5.7,0.107,0.5,-0.9,-0.4,1,9.5,0.955,0.371,0.153,0.168,0.262,0.045,0.578,0.429,0.377,0.449,0.64,0.889,0.075,56,0.59,0.261
"Desmond Penigar","318","PF",22,"ORL",10,0,89,14,28,0.5,0,0,NA,14,28,0.5,0.5,4,4,1,6,18,24,3,2,2,6,14,32,12.9,0.538,0.143,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,0,0,0.1,0.049,-3.7,-1.2,-4.8,-0.1,7.9,1,0.357,0.25,0.143,0.25,0,0.5,0.571,0.5,0.429,0.643,NA,0.036,1,NA,NA
"Devean George","146","SF",26,"LAL",82,48,1951,233,571,0.408,65,186,0.349,168,385,0.436,0.465,73,96,0.76,87,245,332,112,81,38,88,189,604,11.5,0.492,0.168,5,14.4,9.6,8.9,2.2,1.4,12.5,16.1,0.8,2.5,3.4,0.083,-1.2,0.7,-0.4,0.8,15.7,0.674,0.207,0.077,0.109,0.282,0.326,0.636,0.273,0.387,0.354,0.655,0.938,0.063,32,0.247,0.348
"Devin Brown","55","SG",25,"SAS",58,0,627,85,196,0.434,4,14,0.286,81,182,0.445,0.444,60,74,0.811,38,92,130,33,15,4,38,61,234,13.1,0.512,0.378,6.9,16.2,11.6,9,1.3,0.5,14.3,19.7,0.5,1.2,1.7,0.133,-1.9,0.6,-1.4,0.1,12.2,0.929,0.224,0.173,0.163,0.367,0.071,0.568,0.412,0.5,0.361,0.593,1,0.026,3,0.786,0.364
"Dion Glover","151","SG",25,"TOT",69,30,1643,230,589,0.39,40,119,0.336,190,470,0.404,0.424,120,156,0.769,58,208,266,130,50,19,102,123,620,12.2,0.471,0.265,4,14.2,9.2,14,1.6,0.9,13.4,21.2,0.1,1,1.1,0.032,-1.1,-0.9,-2.1,0,11.4,0.798,0.363,0.081,0.149,0.204,0.202,0.547,0.208,0.273,0.325,0.526,0.925,0.036,20,0.311,0.541
"Donnell Harvey","172","PF",23,"TOT",60,8,783,89,201,0.443,0,3,0,89,198,0.449,0.443,61,83,0.735,48,116,164,21,24,27,45,129,239,10.4,0.503,0.413,6.9,17,11.9,4.3,1.6,2.5,15.9,16.3,0.2,0.5,0.7,0.043,-3.7,-0.3,-4,-0.4,6.2,0.985,0.463,0.308,0.1,0.114,0.015,0.581,0.355,0.25,0.348,0.472,NA,0.129,19,0.333,0
"Donyell Marshall","251","PF",30,"TOT",82,74,2988,470,1020,0.461,131,325,0.403,339,695,0.488,0.525,134,182,0.736,210,598,808,122,93,124,117,247,1205,18.9,0.548,0.178,8,23.1,15.5,7.9,1.7,3,9.6,19.5,4.9,5.5,10.4,0.167,2,0.8,2.7,3.6,12.9,0.681,0.325,0.109,0.07,0.177,0.319,0.63,0.459,0.254,0.337,0.693,0.992,0.054,50,0.48,0.429
"Doug Christie","79","SG",33,"SAC",82,82,2780,317,688,0.461,49,142,0.345,268,546,0.491,0.496,148,172,0.86,69,260,329,347,151,41,155,186,831,14,0.544,0.25,2.9,10.4,6.7,18.6,2.8,1,16.9,14.9,3.4,2.4,5.7,0.099,-0.3,1.1,0.8,2,14,0.794,0.289,0.071,0.051,0.382,0.206,0.698,0.245,0.457,0.384,0.66,0.898,0.084,55,0.387,0.4
"Doug Overton","306","PG",34,"TOT",61,11,1033,99,245,0.404,3,23,0.13,96,222,0.432,0.41,23,31,0.742,16,70,86,138,26,2,58,89,224,7.5,0.433,0.127,1.7,7.8,4.7,21.7,1.3,0.1,18.3,13.6,-0.2,-0.1,-0.3,-0.016,-3.5,-1.4,-4.9,-0.8,16,0.906,0.122,0.045,0.163,0.576,0.094,0.433,0.273,0.325,0.475,0.583,0.667,0,0,0.087,0
"Drew Gooden","153","PF",22,"ORL",79,17,2134,369,829,0.445,9,42,0.214,360,787,0.457,0.451,167,262,0.637,160,356,516,89,62,72,126,196,914,15.6,0.484,0.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1,0.9,1.9,0.043,-0.8,-1.7,-2.5,-0.2,9.7,0.949,0.3,0.226,0.198,0.226,0.051,0.53,0.487,0.36,0.417,0.561,0.889,0.057,42,0.262,0.273
"Earl Boykins","46","SG",27,"DEN",82,3,1849,321,766,0.419,55,171,0.322,266,595,0.447,0.455,142,162,0.877,42,101,143,295,51,3,100,84,839,16.2,0.501,0.211,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,3.3,0.8,4.1,0.105,2,-1.5,0.5,1.2,15.4,0.777,0.138,0.107,0.191,0.341,0.223,0.557,0.451,0.39,0.433,0.383,0.673,0,0,0.088,0.4
"Earl Watson","415","PG",24,"MEM",81,14,1669,172,464,0.371,26,106,0.245,146,358,0.408,0.399,90,138,0.652,49,129,178,402,91,19,146,175,460,12.8,0.438,0.297,3.3,8.8,6,37.5,2.9,0.8,21.8,18.1,0.1,1.7,1.8,0.052,-1.3,0.3,-1,0.4,12.8,0.772,0.334,0.121,0.075,0.241,0.228,0.561,0.232,0.314,0.313,0.342,0.846,0.009,4,0.132,0.071
"Eddie Gill","147","PG",25,"POR",22,0,157,15,36,0.417,3,8,0.375,12,28,0.429,0.458,17,20,0.85,4,13,17,16,9,1,12,16,50,13.2,0.558,0.556,3.1,9.8,6.4,16.2,3.2,0.5,21.1,17.1,0.2,0.1,0.3,0.091,-1.1,1.6,0.5,0.1,15.1,0.778,0.111,0.194,0.139,0.333,0.222,0.75,0.286,0.8,0.25,0.417,1,0,0,0.25,1
"Eddie House","184","SG",25,"LAC",60,10,1188,161,449,0.359,51,136,0.375,110,313,0.351,0.415,36,45,0.8,28,110,138,148,65,4,63,92,409,12,0.436,0.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8,19.8,0.2,0.5,0.7,0.027,-1,-0.3,-1.3,0.2,17.3,0.697,0.14,0.051,0.127,0.379,0.303,0.381,0.348,0.333,0.347,0.591,0.765,0.002,0,0.191,0.423
"Eddie Jones","219","SG",32,"MIA",81,81,2998,473,1156,0.409,177,479,0.37,296,677,0.437,0.486,278,333,0.835,38,270,308,258,92,34,129,226,1401,16.7,0.538,0.288,1.5,10.6,6,16.1,1.7,0.9,9,22.5,6.2,3,9.1,0.146,2.2,0.2,2.5,3.4,17,0.586,0.138,0.088,0.119,0.24,0.414,0.619,0.402,0.307,0.41,0.527,0.927,0.014,13,0.338,0.407
