"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Boris Diaw",61,"PF",23,"PHO",81,70,2874,449,853,0.526,8,30,0.267,441,823,0.536,0.531,174,238,0.731,159,399,558,503,58,85,189,260,1080,17.3,0.564,0.279,6.3,15.1,10.8,24.9,1,2.1,16.5,17.9,5.9,3,8.9,0.149,1.4,1.4,2.8,3.5,8.4,0.965,0.438,0.154,0.117,0.256,0.035,0.66,0.45,0.35,0.459,0.499,1,0.047,40,0.567,0.294
"Nenad Krstić",62,"PF",22,"NJN",80,80,2469,447,881,0.507,1,4,0.25,446,877,0.509,0.508,185,265,0.698,182,331,513,88,32,63,133,297,1080,14.4,0.541,0.301,8.5,15.9,12.2,6.8,0.7,2.1,11.8,21.6,2,3.4,5.4,0.105,-1.9,-0.4,-2.2,-0.1,8.3,0.995,0.369,0.226,0.157,0.244,0.005,0.566,0.457,0.413,0.53,0.776,1,0.064,51,0,NA
"Jason Kidd",63,"PG",32,"NJN",80,80,2975,366,905,0.404,139,395,0.352,227,510,0.445,0.481,194,244,0.795,86,494,580,672,150,29,192,157,1065,19.2,0.526,0.27,3.3,19.8,11.4,39,2.7,0.8,15.9,19.1,4.5,5.6,10.1,0.163,2.8,2.6,5.4,5.5,17.3,0.564,0.188,0.055,0.08,0.241,0.436,0.524,0.3,0.431,0.422,0.379,0.921,0,0,0.225,0.404
"Andrés Nocioni",64,"PF",26,"CHI",82,43,2239,383,831,0.461,93,238,0.391,290,593,0.489,0.517,204,242,0.843,89,411,500,117,40,52,120,252,1063,16.1,0.567,0.291,4.6,21,12.8,9,0.9,1.8,11.3,21.3,3.3,3.4,6.7,0.144,0.8,0.9,1.7,2.1,12.8,0.714,0.336,0.084,0.085,0.208,0.286,0.556,0.429,0.394,0.445,0.61,1,0.028,21,0.332,0.392
"Andrei Kirilenko",65,"SF",24,"UTA",69,63,2604,336,730,0.46,36,117,0.308,300,613,0.489,0.485,346,495,0.699,161,391,552,299,102,220,203,162,1054,20.7,0.556,0.678,7.4,18.4,12.9,20.5,2.1,7,17.6,20.5,3.6,4.3,7.9,0.145,3.4,3.1,6.6,5.6,9.4,0.84,0.488,0.09,0.063,0.199,0.16,0.624,0.227,0.391,0.31,0.533,0.889,0.1,71,0.111,0.385
"Charlie Villanueva",66,"PF",21,"TOR",81,36,2361,435,940,0.463,70,214,0.327,365,726,0.503,0.5,113,160,0.706,181,340,521,88,60,63,99,247,1053,16.4,0.521,0.17,9,18.4,13.5,6.5,1.3,2.1,8.9,21.7,2.9,1,3.9,0.079,0.7,-1.6,-0.9,0.6,10.7,0.772,0.335,0.196,0.143,0.099,0.228,0.632,0.478,0.343,0.344,0.556,0.986,0.088,75,0.393,0.333
"Troy Murphy",67,"PF",25,"GSW",74,74,2516,363,838,0.433,58,181,0.32,305,657,0.464,0.468,251,319,0.787,195,548,743,101,47,26,108,191,1035,15.9,0.529,0.381,8.4,24.9,16.5,6.7,1,0.8,9.9,19.2,3.5,3,6.5,0.125,0.5,-0.9,-0.3,1.1,12.7,0.784,0.272,0.172,0.074,0.266,0.216,0.632,0.326,0.355,0.413,0.6,0.983,0.047,35,0.127,0.261
"Jermaine O'Neal",68,"PF",27,"IND",51,47,1802,380,805,0.472,3,10,0.3,377,795,0.474,0.474,261,368,0.709,102,374,476,133,27,117,151,177,1024,20.4,0.53,0.457,6.7,23.2,15.2,14.9,0.8,4.7,13.5,28.9,1.4,3.5,4.9,0.131,0.6,1.7,2.3,2,8.7,0.988,0.287,0.277,0.267,0.157,0.012,0.654,0.439,0.381,0.365,0.647,0.667,0.087,66,0.4,0.5
"Mike Miller",69,"SG",25,"MEM",74,9,2268,354,760,0.466,138,339,0.407,216,421,0.513,0.557,168,210,0.8,42,355,397,200,52,27,140,173,1014,17.2,0.595,0.276,2.3,18.8,10.6,16.5,1.3,1,14.1,21.3,3.9,3.5,7.4,0.157,2.4,0.6,3,2.9,17.1,0.554,0.226,0.038,0.033,0.257,0.446,0.657,0.207,0.44,0.441,0.481,0.877,0.012,8,0.097,0.242
"Andre Iguodala",70,"SF",22,"PHI",82,82,3086,344,688,0.5,56,158,0.354,288,530,0.543,0.541,263,349,0.754,117,364,481,255,135,21,153,198,1007,14.8,0.598,0.507,4.4,13.8,9.1,12.9,2.3,0.5,15.4,14.7,4.9,2.6,7.5,0.116,0.2,0.4,0.6,2,9.5,0.77,0.48,0.113,0.08,0.097,0.23,0.645,0.372,0.364,0.388,0.622,0.929,0.206,129,0.57,0.411
"Steve Francis",71,"SG",28,"TOT",70,60,2393,333,765,0.435,25,83,0.301,308,682,0.452,0.452,314,399,0.787,74,216,290,345,74,17,214,204,1005,15.2,0.534,0.522,3.9,10.9,7.5,24.6,1.7,0.6,18.5,22.6,2.2,1.4,3.6,0.073,0.7,-0.7,0,1.2,11,0.892,0.374,0.052,0.165,0.301,0.108,0.556,0.275,0.437,0.361,0.253,0.56,0.027,21,0.325,0.333
"Bobby Simmons",72,"SF",25,"MIL",75,74,2538,366,808,0.453,105,250,0.42,261,558,0.468,0.518,165,200,0.825,91,242,333,172,86,21,123,254,1002,13.8,0.559,0.248,4.2,11.5,7.8,11.2,1.8,0.7,12.1,18.3,3.3,2,5.3,0.101,0.2,0.1,0.3,1.5,15.2,0.691,0.207,0.066,0.135,0.283,0.309,0.521,0.415,0.339,0.502,0.659,0.971,0.015,12,0.364,0.396
"Antoine Walker",73,"PF",29,"MIA",82,19,2199,391,898,0.435,137,383,0.358,254,515,0.493,0.512,81,129,0.628,103,318,421,166,47,30,150,187,1000,14.4,0.524,0.144,5.8,16.3,11.3,12.8,1.1,1,13.6,23.2,1.1,2.5,3.6,0.08,1.1,-0.7,0.4,1.3,12.8,0.573,0.329,0.194,0.027,0.024,0.427,0.58,0.391,0.292,0.364,0.343,0.964,0.011,8,0.159,0.377
"Metta World Peace",74,"SF",26,"TOT",56,56,2207,350,867,0.404,78,253,0.308,272,614,0.443,0.449,206,305,0.675,75,211,286,203,122,41,131,164,984,15.2,0.491,0.352,4,11,7.6,15.8,2.9,1.4,11.6,23.6,0.5,3.2,3.7,0.081,-0.2,1.3,1.1,1.7,14,0.708,0.286,0.098,0.083,0.241,0.292,0.597,0.365,0.319,0.335,0.371,0.654,0.015,11,0.206,0.25
"Primož Brezec",75,"C",26,"CHA",79,79,2165,409,791,0.517,0,2,0,409,789,0.518,0.517,164,224,0.732,181,259,440,45,19,32,85,227,982,15.3,0.552,0.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20,3.4,1.2,4.6,0.102,-0.4,-2,-2.4,-0.2,9.9,0.997,0.341,0.134,0.177,0.345,0.003,0.656,0.509,0.457,0.418,0.682,NA,0.03,22,0,NA
"Manu Ginóbili",76,"SG",28,"SAS",65,56,1813,309,669,0.462,83,217,0.382,226,452,0.5,0.524,280,360,0.778,42,188,230,235,101,26,121,156,981,22.4,0.593,0.538,2.8,12,7.5,22.2,3,1,12.8,25,5.1,3.7,8.8,0.234,3.8,3,6.8,4.1,12,0.676,0.348,0.176,0.066,0.085,0.324,0.584,0.424,0.432,0.368,0.363,0.819,0.019,11,0.221,0.417
"Eddy Curry",77,"C",23,"NYK",72,69,1865,336,597,0.563,0,0,NA,336,597,0.563,0.563,307,486,0.632,145,287,432,19,28,56,179,239,979,17,0.604,0.814,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,2.3,1,3.3,0.084,-0.5,-1.6,-2.1,0,2,1,0.709,0.273,0.017,0.002,0,0.652,0.331,0.6,0,0.688,NA,0.246,131,NA,NA
"Stephon Marbury",78,"PG",28,"NYK",60,60,2193,349,774,0.451,33,104,0.317,316,670,0.472,0.472,246,326,0.755,25,150,175,382,63,4,157,143,977,16.4,0.532,0.421,1.4,8.4,4.9,31.7,1.5,0.1,14.6,22.2,3.5,0.3,3.9,0.084,1.8,-1.7,0.1,1.1,10.5,0.866,0.415,0.115,0.063,0.273,0.134,0.505,0.416,0.388,0.464,0.218,0.758,0.001,1,0.144,0.2
"Baron Davis",79,"PG",26,"GSW",54,48,1971,335,861,0.389,102,324,0.315,233,537,0.434,0.448,195,289,0.675,45,191,236,480,89,14,159,165,967,18.3,0.489,0.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,2.4,2,4.4,0.106,2.8,-0.2,2.6,2.3,14.9,0.624,0.254,0.124,0.092,0.153,0.376,0.607,0.28,0.405,0.288,0.133,0.451,0.026,20,0.117,0.421
"Raymond Felton",80,"PG",21,"CHA",80,54,2406,345,883,0.391,97,271,0.358,248,612,0.405,0.446,161,222,0.725,77,188,265,446,102,8,182,181,948,14.2,0.483,0.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,0.8,1.8,2.6,0.051,0.2,-0.8,-0.6,0.8,13.7,0.693,0.36,0.061,0.051,0.221,0.307,0.44,0.37,0.267,0.39,0.234,0.753,0.015,10,0.129,0.371
"Juwan Howard",81,"PF",32,"HOU",80,80,2537,394,859,0.459,0,4,0,394,855,0.461,0.459,154,191,0.806,168,367,535,112,49,8,133,235,942,12.5,0.499,0.222,7.9,16.7,12.4,8.4,1.1,0.3,12.4,20.2,0.6,3,3.7,0.069,-2,-0.6,-2.6,-0.4,11.1,0.995,0.214,0.215,0.211,0.355,0.005,0.505,0.422,0.464,0.456,0.706,NA,0.013,8,0.25,0
"Smush Parker",82,"PG",24,"LAL",82,82,2773,348,779,0.447,120,328,0.366,228,451,0.506,0.524,125,180,0.694,37,234,271,302,140,16,147,213,941,13.4,0.548,0.231,1.6,9.9,5.7,17.3,2.7,0.4,14.6,16.5,2.8,3,5.8,0.1,-0.8,0.8,0.1,1.5,14,0.579,0.34,0.073,0.058,0.108,0.421,0.66,0.351,0.267,0.25,0.535,0.942,0.065,45,0.238,0.41
"Kyle Korver",83,"SF",24,"PHI",82,43,2563,327,761,0.43,184,438,0.42,143,323,0.443,0.551,101,119,0.849,27,243,270,163,65,26,98,224,939,12.3,0.577,0.156,1.2,11.1,6.2,10.2,1.3,0.8,10.8,16.2,3.2,1.3,4.6,0.086,0.3,-0.9,-0.6,0.9,20.4,0.424,0.071,0.042,0.079,0.233,0.576,0.519,0.313,0.45,0.441,0.769,0.962,0.004,3,0.212,0.527
"Juan Dixon",84,"SG",27,"POR",76,42,1920,357,821,0.435,65,170,0.382,292,651,0.449,0.474,156,194,0.804,30,147,177,149,58,6,113,157,935,14.6,0.516,0.236,1.9,9.3,5.5,14.9,1.7,0.2,11.1,25.2,1.1,0.1,1.2,0.03,-0.2,-1.7,-1.9,0,15,0.793,0.185,0.094,0.135,0.379,0.207,0.559,0.416,0.523,0.376,0.462,0.785,0,0,0.288,0.388
"Mike Dunleavy",85,"SF",25,"GSW",81,68,2578,331,816,0.406,74,260,0.285,257,556,0.462,0.451,196,252,0.778,78,321,399,237,60,32,120,199,932,12.5,0.503,0.309,3.3,14.2,8.6,15,1.2,0.9,11.5,18.1,1.9,2.3,4.2,0.077,-0.7,0,-0.7,0.9,15.2,0.681,0.213,0.113,0.093,0.262,0.319,0.707,0.337,0.395,0.341,0.677,0.919,0.011,8,0.258,0.343
"Chris Kaman",86,"C",23,"LAC",78,78,2560,369,706,0.523,0,2,0,369,704,0.524,0.523,194,252,0.77,187,563,750,79,45,108,176,269,932,15,0.57,0.357,8.9,24.5,17,5,0.9,3.2,17.7,17.9,1.8,4.3,6.1,0.114,-1.3,0.6,-0.7,0.8,4.6,0.997,0.462,0.411,0.098,0.027,0.003,0.586,0.507,0.377,0.263,0.539,NA,0.054,35,0,NA
"Josh Howard",87,"SF",25,"DAL",59,58,1915,350,743,0.471,27,63,0.429,323,680,0.475,0.489,196,267,0.734,123,248,371,111,68,26,79,167,923,19.3,0.536,0.359,7.9,15.3,11.7,10.4,1.9,1,8.4,22.9,4.4,2.3,6.7,0.168,2.2,0,2.2,2,9.5,0.915,0.312,0.254,0.168,0.18,0.085,0.573,0.46,0.368,0.425,0.415,0.926,0.03,21,0.238,0.333
"Mark Blount",88,"C",30,"TOT",81,55,2240,373,734,0.508,0,0,NA,373,734,0.508,0.508,168,222,0.757,96,269,365,99,40,76,194,254,914,12.1,0.549,0.302,5.3,14.2,9.8,7.8,1,2.6,18.9,21.4,-0.5,2.3,1.7,0.037,-2.9,-0.6,-3.4,-0.8,9.4,1,0.311,0.199,0.208,0.282,0,0.645,0.466,0.399,0.469,0.74,NA,0.069,49,NA,NA
"Zaza Pachulia",89,"C",21,"ATL",78,78,2452,307,681,0.451,0,2,0,307,679,0.452,0.451,297,404,0.735,264,349,613,129,89,39,180,286,911,15,0.53,0.593,12.6,17.6,15,8.5,1.9,1.2,17.3,19.2,2.5,1.4,3.9,0.077,-0.8,-1.3,-2.1,-0.1,4.7,0.997,0.596,0.169,0.145,0.087,0.003,0.53,0.33,0.374,0.288,0.55,NA,0.029,19,0,NA
"Luke Ridnour",90,"PG",24,"SEA",79,77,2625,334,799,0.418,43,149,0.289,291,650,0.448,0.445,199,227,0.877,47,188,235,550,123,22,162,178,910,16,0.506,0.284,2.1,8.8,5.4,32.3,2.5,0.6,15.3,18.1,4.4,0,4.4,0.081,1.1,-1.3,-0.2,1.2,14.3,0.814,0.176,0.146,0.128,0.363,0.186,0.482,0.436,0.402,0.452,0.34,0.651,0,0,0.309,0.283
"Jameer Nelson",91,"PG",23,"ORL",62,33,1784,347,719,0.483,70,165,0.424,277,554,0.5,0.531,141,181,0.779,39,141,180,302,70,9,148,174,905,19.5,0.567,0.252,2.8,9.5,6.2,31.5,2.1,0.4,15.6,25.1,3.5,1.4,4.9,0.132,2.6,-0.6,2,1.8,14.2,0.771,0.296,0.042,0.086,0.346,0.229,0.61,0.333,0.29,0.478,0.206,0.829,0.003,1,0.194,0.406
"Josh Smith",92,"SF",20,"ATL",80,73,2559,329,774,0.425,34,110,0.309,295,664,0.444,0.447,210,292,0.719,176,355,531,191,64,208,162,260,902,15.5,0.5,0.377,8,17.2,12.5,12.2,1.3,6.2,15.2,18.9,1.5,2.1,3.6,0.067,-0.5,0.8,0.3,1.4,11.2,0.858,0.364,0.11,0.093,0.291,0.142,0.599,0.247,0.292,0.373,0.641,0.941,0.099,75,0.345,0.289
"DeShawn Stevenson",93,"SG",24,"ORL",82,82,2648,359,781,0.46,2,15,0.133,357,766,0.466,0.461,180,242,0.744,59,182,241,160,58,17,123,178,900,10.9,0.507,0.31,2.8,8.3,5.6,10.1,1.2,0.5,12.2,18.1,1.2,1.3,2.4,0.044,-1.8,-0.8,-2.5,-0.3,10.6,0.981,0.41,0.052,0.078,0.44,0.019,0.538,0.341,0.393,0.427,0.655,1,0.058,41,0.133,0.5
"Shareef Abdur-Rahim",94,"PF",29,"SAC",72,30,1961,332,632,0.525,5,22,0.227,327,610,0.536,0.529,218,278,0.784,106,251,357,149,48,42,108,227,887,17.2,0.588,0.44,6.4,14.8,10.6,13.2,1.3,1.6,12.5,20.1,4,2.2,6.2,0.152,0.5,0.4,0.9,1.4,7.9,0.965,0.392,0.29,0.071,0.212,0.035,0.657,0.464,0.4,0.455,0.535,1,0.111,65,0.182,0.25
"Jalen Rose",95,"SG",33,"TOT",72,45,1983,290,685,0.423,59,172,0.343,231,513,0.45,0.466,248,318,0.78,28,183,211,181,30,13,115,156,887,13.9,0.538,0.464,1.7,11.6,6.5,15.5,0.8,0.5,12.2,21.8,2.5,0,2.5,0.06,0.5,-2,-1.5,0.2,13.8,0.749,0.193,0.145,0.194,0.218,0.251,0.523,0.485,0.368,0.436,0.381,0.915,0.009,6,0.61,0.4
"Matt Harpring",96,"SF",29,"UTA",71,32,1944,322,678,0.475,14,39,0.359,308,639,0.482,0.485,227,313,0.725,158,210,368,98,59,14,109,202,885,16.3,0.542,0.462,9.8,13.2,11.5,9.6,1.7,0.6,11.8,22,3.1,1.6,4.7,0.115,0.6,-1.2,-0.6,0.7,10,0.942,0.398,0.074,0.15,0.32,0.058,0.622,0.34,0.402,0.378,0.795,1,0.007,5,0.615,0.417
"Eddie Jones",97,"SG",34,"MEM",75,75,2437,292,722,0.404,133,374,0.356,159,348,0.457,0.497,168,215,0.781,35,244,279,177,131,27,93,201,885,14.7,0.542,0.298,1.8,12,6.9,12.7,3,0.9,10.2,18.1,3,4.2,7.2,0.141,-0.1,2.3,2.2,2.6,16.5,0.482,0.216,0.072,0.065,0.129,0.518,0.59,0.365,0.319,0.355,0.597,0.94,0.022,13,0.388,0.338
"T.J. Ford",98,"PG",22,"MIL",72,70,2557,328,789,0.416,35,104,0.337,293,685,0.428,0.438,187,248,0.754,63,248,311,473,104,7,219,196,878,13.1,0.489,0.314,2.9,11.7,7.2,29.8,2.1,0.2,19.6,20,0.4,2.1,2.5,0.047,-1.1,-0.1,-1.2,0.5,10.3,0.868,0.357,0.143,0.181,0.186,0.132,0.475,0.336,0.503,0.333,0.212,0.8,0.01,5,0.337,0.543
"Speedy Claxton",99,"PG",27,"NOK",71,3,2019,304,736,0.413,17,63,0.27,287,673,0.426,0.425,246,320,0.769,39,154,193,339,108,6,154,177,871,16.1,0.497,0.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,1.1,2,3,0.072,-0.1,0.3,0.1,1.1,10.9,0.914,0.307,0.171,0.122,0.314,0.086,0.54,0.405,0.411,0.333,0.296,0.706,0.005,3,0.27,0.294
"Brevin Knight",100,"PG",30,"CHA",69,67,2351,308,772,0.399,3,13,0.231,305,759,0.402,0.401,252,314,0.803,35,188,223,610,157,4,164,202,871,17.3,0.478,0.407,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,2.5,2.5,4.9,0.101,0.4,1,1.4,2,12.2,0.983,0.259,0.093,0.153,0.478,0.017,0.455,0.347,0.322,0.409,0.318,0.333,0,0,0.077,1
"Deron Williams",101,"PG",21,"UTA",80,47,2307,339,805,0.421,91,219,0.416,248,586,0.423,0.478,95,135,0.704,35,159,194,359,60,17,145,233,864,12.4,0.5,0.168,1.8,8.4,5.1,28.6,1.4,0.6,14.4,20.3,1.5,1.3,2.8,0.059,-0.5,-1.2,-1.7,0.2,15,0.728,0.239,0.066,0.086,0.338,0.272,0.505,0.321,0.391,0.393,0.472,0.725,0.01,6,0.078,0.588
"Ruben Patterson",102,"SG",30,"TOT",71,22,1792,327,635,0.515,1,13,0.077,326,622,0.524,0.516,203,338,0.601,118,126,244,127,76,21,150,150,858,16.4,0.547,0.532,7.8,8.4,8.1,12.7,2.3,0.9,16.1,24.1,1.1,1,2.1,0.055,0.2,-0.8,-0.5,0.7,3.7,0.98,0.668,0.219,0.043,0.05,0.02,0.634,0.309,0.259,0.219,0.531,1,0.107,65,0,NA
"Ronald Murray",103,"SG",26,"TOT",76,27,2112,321,768,0.418,37,141,0.262,284,627,0.453,0.442,172,242,0.711,33,120,153,197,68,11,135,133,851,11.5,0.487,0.315,1.8,6.9,4.3,15.4,1.7,0.4,13.4,21.7,0.2,0.5,0.7,0.015,-1.6,-1.6,-3.2,-0.6,11.9,0.816,0.337,0.128,0.126,0.225,0.184,0.579,0.367,0.392,0.347,0.313,0.838,0.038,18,0.298,0.333
"Drew Gooden",104,"PF",24,"CLE",79,79,2174,334,652,0.512,1,3,0.333,333,649,0.513,0.513,176,258,0.682,237,428,665,56,52,49,106,190,845,17.6,0.552,0.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,3.6,2.9,6.6,0.145,0.5,-0.8,-0.2,1,6.2,0.995,0.492,0.233,0.155,0.115,0.005,0.611,0.382,0.446,0.453,0.583,1,0.118,70,0.667,0.5
"Gerald Wallace",105,"SF",23,"CHA",55,52,1895,317,589,0.538,14,50,0.28,303,539,0.562,0.55,188,306,0.614,123,289,412,96,138,115,99,150,836,21.3,0.578,0.52,7.1,18.9,12.6,8.8,3.7,4.7,12,19.3,3,3.4,6.4,0.163,2,2.9,4.9,3.2,5.3,0.915,0.701,0.059,0.041,0.114,0.085,0.632,0.314,0.292,0.358,0.512,1,0.168,91,0.46,0.348
"Delonte West",106,"PG",22,"BOS",71,71,2418,333,684,0.487,84,218,0.385,249,466,0.534,0.548,86,101,0.851,57,232,289,329,84,46,133,197,836,15.1,0.574,0.148,2.9,11.4,7.3,22.5,1.8,1.5,15.4,16.4,3.6,2.1,5.7,0.114,1.2,0.7,1.9,2.4,14.4,0.681,0.314,0.058,0.064,0.244,0.319,0.614,0.325,0.477,0.497,0.39,0.905,0.023,16,0.385,0.381
"Shane Battier",107,"SF",27,"MEM",81,81,2839,303,621,0.488,65,165,0.394,238,456,0.522,0.54,147,208,0.707,164,265,429,136,92,114,90,223,818,14.7,0.574,0.335,7.1,11.2,9.2,8.2,1.8,3.2,11.2,13.7,4.6,4.5,9.1,0.153,0.8,1.8,2.6,3.3,10.6,0.734,0.367,0.18,0.082,0.105,0.266,0.601,0.429,0.49,0.431,0.584,0.969,0.023,11,0.715,0.458
"Bobby Jackson",108,"PG",32,"MEM",71,15,1775,286,748,0.382,129,332,0.389,157,416,0.377,0.469,107,146,0.733,44,179,223,195,61,1,101,155,808,14.6,0.497,0.195,3,12.1,7.6,20.7,1.9,0,11.1,25,1,2.5,3.5,0.095,0.6,-0.2,0.4,1.1,16.2,0.556,0.229,0.067,0.056,0.205,0.444,0.497,0.3,0.167,0.327,0.21,0.853,0,0,0.334,0.45
"Channing Frye",109,"C",22,"NYK",65,14,1572,305,640,0.477,3,9,0.333,302,631,0.479,0.479,189,229,0.825,138,236,374,53,30,47,97,200,802,18.1,0.541,0.358,10.6,18.5,14.5,6.6,1,2.5,11.6,24.2,2.6,0.9,3.5,0.108,0.7,-1.4,-0.7,0.5,10.3,0.986,0.273,0.217,0.181,0.314,0.014,0.583,0.453,0.388,0.458,0.623,1,0.067,38,0.333,0.667
"Jumaine Jones",110,"PF",26,"CHA",76,42,2089,298,736,0.405,115,335,0.343,183,401,0.456,0.483,88,121,0.727,105,271,376,63,68,22,74,200,799,12.1,0.506,0.164,5.5,16.1,10.4,5,1.7,0.8,8.6,18.3,1.2,1.8,3,0.068,-0.9,-0.9,-1.7,0.2,17.9,0.545,0.154,0.03,0.075,0.287,0.455,0.602,0.455,0.455,0.379,0.749,0.948,0.016,11,0.427,0.42
"Eddie House",111,"PG",27,"PHO",81,0,1421,320,759,0.422,123,316,0.389,197,443,0.445,0.503,33,41,0.805,15,117,132,148,42,12,76,96,796,15.2,0.512,0.054,1.2,8.9,5.2,16.4,1.5,0.6,8.9,26.9,0.5,1.1,1.6,0.054,0.8,-0.9,-0.2,0.7,20,0.584,0.075,0.026,0.037,0.445,0.416,0.491,0.2,0.393,0.456,0.609,0.886,0,0,0.237,0.373
"Michael Finley",112,"SG",32,"SAS",77,18,2038,286,695,0.412,110,279,0.394,176,416,0.423,0.491,98,115,0.852,31,216,247,116,37,7,62,97,780,12.7,0.523,0.165,1.8,12.2,7.2,9.3,1,0.2,7.7,18.9,2,2.9,5,0.117,0.1,0.2,0.2,1.1,18.2,0.599,0.088,0.056,0.125,0.329,0.401,0.705,0.308,0.402,0.376,0.682,0.973,0.023,15,0.423,0.415
"Kevin Martin",113,"SG",22,"SAC",72,41,1913,262,546,0.48,66,179,0.369,196,367,0.534,0.54,188,222,0.847,58,203,261,97,55,9,81,138,778,14.8,0.604,0.407,3.6,12.3,8,8.3,1.5,0.3,11.2,17.4,3.6,1.9,5.5,0.137,0.4,0,0.4,1.2,13.2,0.672,0.328,0.082,0.086,0.176,0.328,0.637,0.422,0.617,0.354,0.571,0.909,0.075,40,0.346,0.419
"Andrew Bogut",114,"PF",21,"MIL",82,77,2348,323,606,0.533,0,3,0,323,603,0.536,0.533,122,194,0.629,189,384,573,192,49,68,125,259,768,15.2,0.555,0.32,9.4,19.8,14.5,13.4,1.1,2.3,15.3,15.9,3.1,2.4,5.5,0.113,-0.3,0.7,0.4,1.4,3.4,0.995,0.67,0.196,0.069,0.059,0.005,0.616,0.387,0.405,0.278,0.598,NA,0.109,61,0,NA
"Antonio Daniels",115,"SG",30,"WAS",80,17,2283,230,550,0.418,23,101,0.228,207,449,0.461,0.439,284,336,0.845,19,153,172,284,52,8,89,96,767,13.7,0.55,0.611,0.9,8,4.4,19.2,1.2,0.3,11.3,15.4,4.3,0.9,5.3,0.111,0.1,-0.8,-0.7,0.8,11.9,0.816,0.295,0.191,0.093,0.238,0.184,0.679,0.324,0.431,0.313,0.275,0.696,0.035,18,0.188,0.263
"Rafer Alston",116,"PG",29,"HOU",63,63,2431,280,738,0.379,102,312,0.327,178,426,0.418,0.449,99,143,0.692,36,219,255,425,101,15,157,194,761,12.6,0.475,0.194,1.8,10.4,6.1,30.8,2.3,0.5,16.4,18.8,0.2,3.1,3.4,0.067,-1,0.6,-0.4,1,15.7,0.577,0.225,0.117,0.041,0.195,0.423,0.53,0.419,0.233,0.326,0.174,0.912,0,0,0.212,0.439
"Udonis Haslem",117,"PF",25,"MIA",81,80,2491,300,591,0.508,0,2,0,300,589,0.509,0.508,157,199,0.789,167,467,634,95,50,17,80,216,757,13.7,0.558,0.337,8.2,21.2,15,5.9,1.1,0.5,10.5,14.1,3.9,3.1,7,0.134,-0.4,-0.1,-0.5,0.9,11,0.997,0.298,0.068,0.239,0.393,0.003,0.716,0.325,0.433,0.431,0.803,NA,0.09,48,0,NA
"Desmond Mason",118,"SF",28,"NOK",70,55,2102,275,690,0.399,1,6,0.167,274,684,0.401,0.399,206,302,0.682,64,234,298,66,42,17,113,136,757,9.2,0.46,0.438,3.5,13.6,8.4,5.4,1.1,0.7,12.1,20.8,-1.7,1.4,-0.2,-0.005,-3.5,-1.4,-4.9,-1.5,7,0.991,0.394,0.288,0.171,0.138,0.009,0.533,0.317,0.254,0.379,0.54,1,0.084,52,0.333,0.5
"Earl Boykins",119,"PG",29,"DEN",60,0,1542,271,661,0.41,62,179,0.346,209,482,0.434,0.457,152,174,0.874,21,60,81,230,48,4,83,73,756,15.7,0.513,0.263,1.6,4.5,3.1,25,1.6,0.2,10.1,23.8,2,0.9,2.9,0.09,1.3,-1.3,0,0.7,15.8,0.729,0.144,0.082,0.16,0.343,0.271,0.568,0.5,0.396,0.379,0.311,0.71,0,0,0.168,0.233
"Vladimir Radmanović",120,"PF",25,"TOT",77,27,1974,262,643,0.407,138,354,0.39,124,289,0.429,0.515,93,114,0.816,64,294,358,136,61,29,93,210,755,13.6,0.545,0.177,3.9,17.4,10.8,10.9,1.6,1.1,11.8,18.1,2.3,1.4,3.8,0.091,1,-0.5,0.5,1.2,17.7,0.449,0.199,0.081,0.031,0.138,0.551,0.516,0.269,0.45,0.393,0.613,0.964,0.039,21,0.178,0.492
"Jamaal Magloire",121,"C",27,"MIL",82,82,2465,287,615,0.467,0,0,NA,287,615,0.467,0.467,178,333,0.535,220,558,778,56,29,80,166,276,752,11.1,0.494,0.541,10.4,27.4,18.8,3.6,0.6,2.6,17.9,17.2,-0.8,2.9,2,0.039,-3.3,-0.8,-4.1,-1.3,4,1,0.48,0.421,0.062,0.037,0,0.6,0.375,0.132,0.348,0.62,NA,0.107,64,NA,NA
